t,front,diss_cum,ke
1225.0,505.7618108878195,0.2992739019630922,0.002449428309374412
1226.0,506.1743623530588,0.29951884479403457,0.0024494283098502774
1227.0,506.57970797293234,0.2997637876250519,0.002449428309620902
1228.0,506.98859064330793,0.30000873045595894,0.002449428309529715
1229.0,507.3983173053578,0.3002536732869624,0.0024494283099119702
1230.0,507.8033327132191,0.3004986161179186,0.002449428309362015
1231.0,508.2159724782009,0.3007435589488722,0.0024494283099021235
1232.0,508.6208366977943,0.3009885017798783,0.0024494283095462463
1233.0,509.0310045686744,0.30123344461078533,0.0024494283096030407
1234.0,509.43943071100193,0.3014783874418001,0.002449428309863696
1235.0,509.8449962154036,0.301723330272745,0.0024494283093697356
1236.0,510.25744804041005,0.30196827310370994,0.002449428309937493
1237.0,510.6620213349651,0.3022132159347047,0.0024494283094791815
1238.0,511.0732208939251,0.3024581587656197,0.002449428309680077
1239.0,511.4805145292167,0.30270310159663777,0.0024494283098014658
1240.0,511.886820892317,0.3029480444275714,0.0024494283093969864
1241.0,512.2988084610824,0.3031929872585476,0.0024494283099539527
1242.0,512.7032812775869,0.30343793008953107,0.002449428309424253
1243.0,513.1152361371836,0.3036828729204574,0.00244942830975563
1244.0,513.5215881210977,0.3039278157514755,0.002449428309729534
1245.0,513.9288262761978,0.3041727585823978,0.0024494283094419578
1246.0,514.3400731419209,0.30441770141338526,0.0024494283099504442
1247.0,514.7446359360601,0.30466264424435746,0.0024494283093853056
1248.0,515.1570698181397,0.3049075870752951,0.0024494283098247674
1249.0,515.5626708487132,0.30515252990631314,0.002449428309652947
1250.0,515.9710319376659,0.3053974727372242,0.0024494283095016756
1251.0,516.3812614688898,0.30564241556822297,0.002449428309927145
1252.0,516.7861047417948,0.30588735839918385,0.0024494283093647487
1253.0,517.198741422583,0.3061323012301328,0.0024494283098824413
1254.0,517.6037820787893,0.3063772440611435,0.002449428309576517
1255.0,518.013441219661,0.30662218689205056,0.002449428309571848
1256.0,518.4223928160941,0.3068671297230606,0.0024494283098855617
1257.0,518.827707151012,0.3071120725540102,0.0024494283093640947
1258.0,519.2402704066877,0.3073570153849704,0.002449428309925046
1259.0,519.6449411863873,0.30760195821596986,0.0024494283095058012
1260.0,520.0557466303634,0.30784690104688023,0.0024494283096480637
1261.0,520.4634865495947,0.3080918438778983,0.0024494283098287187
1262.0,520.8694626486138,0.3083367867088366,0.002449428309383412
1263.0,521.2816762011926,0.3085817295398081,0.002449428309949524
1264.0,521.6861675585852,0.30882667237079625,0.002449428309445299
1265.0,522.0978428566724,0.3090716152017179,0.002449428309724853
1266.0,522.5045620311693,0.30931655803273594,0.0024494283097602804
1267.0,522.9113907521327,0.30956150086366296,0.0024494283094213987
1268.0,523.3229782154792,0.3098064436946458,0.0024494283099544068
1269.0,523.7274805981771,0.31005138652562264,0.0024494283093993534
1270.0,524.1397494336151,0.3102963293565556,0.002449428309797196
1271.0,524.5456386220345,0.31054127218757366,0.002449428309684904
1272.0,524.9535110157756,0.31078621501848935,0.002449428309475342
1273.0,525.3641958415611,0.3110311578494835,0.002449428309939113
1274.0,525.7688997274053,0.31127610068044903,0.0024494283093708944
1275.0,526.1814858605061,0.31152104351139326,0.0024494283098601562
1276.0,526.5867356865397,0.3117659863424087,0.0024494283096078064
1277.0,526.995843034574,0.31201092917331574,0.002449428309541768
1278.0,527.4053484579932,0.31225587200432114,0.0024494283099048652
1279.0,527.810444391741,0.3125008148352754,0.0024494283093619107
1280.0,528.2230716052837,0.312745757666231,0.002449428309909412
1281.0,528.6278725958445,0.3129907004972351,0.0024494283095340915
1282.0,529.0382364226721,0.31323564332814213,0.002449428309616067
1283.0,529.4464554337114,0.31348058615915886,0.00244942830985392
1284.0,529.8521340637228,0.3137255289901018,0.0024494283093730337
1285.0,530.2645261087297,0.31397047182106863,0.002449428309941684
1286.0,530.6690687315983,0.31421541465206143,0.0024494283094687874
